timerange,map_idx,pm2_5
0,109,70.0
0,110,60.0
0,141,73.8
0,142,76.5
0,143,75.2
0,174,79.8
0,175,76.4
0,207,77.0
0,208,77.0
0,209,76.0
0,240,75.3
0,241,74.2
0,242,75.1
0,274,79.2
0,308,41.0
0,340,44.8
0,372,54.0
0,392,61.9
0,402,114.8
0,403,63.9
0,404,65.0
0,424,66.5
0,433,135.1
0,434,139.9
0,436,84.5
0,437,91.0
0,456,65.6
0,465,131.4
0,466,133.2
0,467,153.6
0,468,116.2
0,488,60.0
0,495,63.6
0,500,96.1
0,502,54.8
0,527,77.0
0,534,68.6
0,559,90.4
0,560,95.0
0,566,73.6
0,567,75.4
0,568,75.0
0,592,95.4
0,594,93.0
0,600,75.3
0,910,44.4
0,942,46.3
0,943,48.4
0,944,49.0
0,975,37.7
0,1007,34.2
1,109,68.0
1,141,70.8
1,172,90.5
1,173,82.2
1,204,88.0
1,205,85.5
1,212,32.0
1,213,34.7
1,214,37.1
1,237,88.9
1,244,30.5
1,269,90.2
1,271,81.1
1,272,83.0
1,273,78.9
1,274,74.6
1,276,33.7
1,301,97.0
1,306,80.0
1,308,40.9
1,309,45.6
1,340,39.2
1,360,60.7
1,369,65.0
1,370,76.0
1,372,39.8
1,392,62.6
1,393,64.8
1,394,74.8
1,404,52.0
1,405,43.0
1,436,66.7
1,437,52.0
1,466,142.5
1,467,142.9
1,468,91.9
1,469,50.0
1,540,73.2
1,541,71.0
1,542,66.8
1,543,73.3
1,560,90.9
1,568,74.0
1,569,76.5
1,570,73.8
1,571,68.0
1,594,87.3
1,600,71.7
1,846,56.8
1,878,65.3
1,879,55.0
1,911,54.9
1,912,53.0
1,943,46.2
1,944,48.8
1,975,41.6
1,1007,34.3
1,1008,36.2
2,44,73.0
2,76,72.0
2,77,71.0
2,108,82.1
2,120,27.8
2,121,26.7
2,141,83.8
2,152,29.4
2,172,81.0
2,173,84.5
2,183,42.8
2,184,44.3
2,204,80.0
2,205,88.0
2,215,37.0
2,236,76.0
2,237,91.0
2,267,77.7
2,268,80.0
2,271,75.8
2,272,73.6
2,273,74.2
2,299,78.7
2,304,71.7
2,305,75.5
2,331,85.0
2,336,76.0
2,338,95.3
2,363,76.1
2,370,100.8
2,394,72.4
2,395,77.0
2,398,107.2
2,399,96.0
2,431,92.0
2,432,91.8
2,433,96.0
2,465,99.3
2,466,131.9
2,500,115.5
2,531,92.6
2,532,99.6
2,542,66.6
2,543,72.8
2,544,75.7
2,560,90.2
2,561,95.0
2,562,95.4
2,563,98.5
2,594,77.5
2,846,63.3
2,878,62.5
2,910,62.2
2,942,64.1
2,943,36.5
2,974,66.0
2,975,36.0
2,1006,57.0
2,1007,35.4
3,48,36.5
3,75,70.0
3,77,76.1
3,78,43.9
3,79,36.3
3,106,63.5
3,107,71.0
3,108,79.3
3,109,76.5
3,110,70.0
3,136,67.0
3,137,62.0
3,138,69.0
3,141,75.2
3,152,28.0
3,153,23.7
3,168,65.0
3,172,78.0
3,173,75.2
3,185,31.5
3,186,34.0
3,200,63.7
3,204,77.0
3,218,41.0
3,219,37.7
3,232,64.0
3,251,44.0
3,272,68.0
3,273,72.0
3,283,56.0
3,301,80.0
3,302,86.1
3,305,73.6
3,315,58.5
3,333,83.2
3,334,91.4
3,336,75.0
3,347,51.0
3,348,51.0
3,365,88.3
3,366,87.1
3,368,77.2
3,380,56.2
3,398,98.6
3,399,87.0
3,400,84.5
3,412,56.5
3,431,95.1
3,444,61.0
3,445,60.0
3,463,32.2
3,465,96.3
3,466,100.6
3,467,122.6
3,468,120.0
3,477,65.0
3,479,71.2
3,495,33.0
3,500,121.4
3,509,66.0
3,510,70.1
3,511,67.0
3,527,89.0
3,541,71.9
3,542,61.7
3,573,73.0
3,594,80.7
3,846,44.1
3,878,48.5
3,910,46.6
3,911,45.0
3,942,39.8
3,1007,56.0
3,1008,52.8
4,85,32.6
4,86,36.0
4,117,36.6
4,149,36.7
4,181,34.6
4,212,37.0
4,213,37.4
4,232,65.6
4,233,61.0
4,264,67.4
4,265,61.2
4,266,73.8
4,267,76.4
4,268,80.6
4,273,89.1
4,296,71.5
4,305,94.5
4,306,85.0
4,333,79.0
4,336,90.6
4,365,83.1
4,366,84.4
4,368,95.5
4,398,91.7
4,399,96.1
4,400,89.0
4,431,96.0
4,432,96.7
4,433,98.0
4,465,97.0
4,480,73.3
4,512,82.0
4,513,78.7
4,514,80.0
4,527,83.5
4,546,85.5
4,547,78.8
4,548,72.3
4,559,30.7
4,562,63.0
4,568,94.5
4,569,96.2
4,570,91.4
4,571,77.5
4,572,77.0
4,580,68.0
4,581,60.0
4,591,0.0
4,594,65.2
4,599,97.5
4,600,96.0
4,613,67.0
4,614,69.3
4,623,44.8
4,631,98.6
4,646,69.0
4,647,61.5
4,655,68.0
4,679,63.0
4,686,63.0
4,687,63.0
4,711,63.0
4,712,71.5
4,718,61.7
4,744,66.5
4,745,62.0
4,746,66.0
4,750,60.0
4,778,64.0
4,782,57.5
4,810,64.5
4,811,60.7
4,814,57.2
4,843,71.1
4,911,41.2
4,943,36.9
4,975,36.0
4,1007,34.8
4,1008,35.0
5,149,37.2
5,181,37.3
5,213,38.3
5,214,38.0
5,236,66.7
5,237,66.8
5,246,40.0
5,264,62.5
5,265,70.6
5,266,70.3
5,267,76.7
5,268,70.9
5,269,75.3
5,273,83.0
5,278,41.7
5,306,82.3
5,310,50.8
5,338,85.0
5,370,92.3
5,398,78.7
5,399,80.7
5,402,91.4
5,431,81.0
5,432,89.8
5,433,101.5
5,434,77.0
5,464,91.2
5,465,91.0
5,466,86.0
5,493,83.8
5,498,86.1
5,525,72.2
5,530,76.8
5,557,49.7
5,562,81.4
5,589,65.0
5,598,85.6
5,621,61.7
5,630,84.2
5,631,86.5
5,653,59.0
5,654,60.0
5,662,86.0
5,686,56.0
5,694,82.3
5,718,58.3
5,749,55.0
5,750,55.0
5,782,53.0
5,810,60.9
5,811,62.0
5,814,56.1
5,843,66.6
5,910,38.5
5,911,35.8
5,942,49.3
5,943,50.4
5,974,40.7
5,1006,48.4
6,264,63.2
6,271,78.3
6,272,79.7
6,273,78.9
6,296,63.8
6,303,75.8
6,305,82.5
6,309,44.0
6,310,47.6
6,326,62.0
6,327,64.8
6,328,66.0
6,335,73.8
6,341,46.9
6,357,63.7
6,358,59.6
6,367,76.0
6,373,58.7
6,390,57.0
6,402,85.4
6,403,88.0
6,405,72.5
6,433,92.8
6,434,92.0
6,435,92.5
6,437,97.1
6,465,91.8
6,466,92.7
6,467,92.0
6,468,98.9
6,493,69.8
6,494,63.2
6,496,93.6
6,497,92.0
6,498,84.7
6,528,88.4
6,529,94.3
6,530,86.4
6,531,97.5
6,534,104.8
6,546,67.0
6,547,67.0
6,548,59.1
6,562,92.0
6,563,95.4
6,564,95.0
6,565,107.3
6,566,98.0
6,567,88.9
6,580,62.4
6,581,67.0
6,597,99.5
6,598,86.6
6,599,85.3
6,613,69.0
6,614,63.0
6,646,55.0
6,647,61.0
6,679,61.5
6,711,60.5
6,712,56.0
6,744,53.5
6,745,60.0
6,778,58.8
6,788,63.0
6,810,55.7
6,820,61.3
6,852,58.0
6,884,55.0
6,916,52.4
6,943,45.4
6,944,42.0
6,947,51.5
6,948,49.5
6,975,37.0
6,976,44.3
6,979,53.5
6,1008,37.4
6,1009,58.0
6,1011,53.0
7,357,64.5
7,359,64.0
7,360,64.4
7,367,78.2
7,389,65.5
7,390,64.3
7,391,62.0
7,399,75.5
7,431,74.5
7,432,77.6
7,433,82.5
7,464,100.6
7,465,84.4
7,466,83.5
7,468,88.9
7,481,76.5
7,493,66.0
7,494,61.4
7,498,90.1
7,500,87.2
7,513,67.2
7,514,74.0
7,525,76.8
7,530,90.5
7,532,96.2
7,540,97.5
7,541,86.0
7,546,69.0
7,557,71.0
7,562,87.2
7,564,95.6
7,568,102.0
7,569,105.4
7,570,109.3
7,571,98.2
7,589,61.2
7,600,101.1
7,620,57.3
7,621,59.5
7,631,84.6
7,632,79.2
7,633,81.5
7,651,56.0
7,662,86.0
7,663,84.0
7,664,78.6
7,683,54.8
7,693,73.0
7,694,76.5
7,724,68.5
7,725,72.9
7,756,69.3
7,943,43.2
7,944,42.1
7,975,38.6
7,976,39.5
7,1008,41.0
8,360,55.0
8,374,83.0
8,404,82.0
8,406,91.7
8,436,80.0
8,437,77.5
8,438,92.3
8,439,92.6
8,464,85.3
8,465,77.8
8,466,77.8
8,467,85.8
8,468,80.1
8,471,102.7
8,479,79.5
8,480,76.8
8,481,87.0
8,497,77.4
8,499,89.0
8,502,103.5
8,503,105.4
8,509,77.0
8,510,76.2
8,511,81.0
8,513,65.6
8,534,98.0
8,541,75.6
8,562,82.0
8,566,99.0
8,567,98.6
8,591,81.7
8,592,76.7
8,594,85.5
8,599,98.9
8,623,85.5
8,624,80.0
8,631,96.5
8,632,79.1
8,652,55.0
8,654,58.1
8,655,63.0
8,683,56.0
8,684,58.0
8,685,57.5
8,686,57.0
8,687,58.0
8,910,44.8
8,942,44.7
8,943,38.9
8,975,34.5
9,246,41.9
9,257,76.5
9,273,67.5
9,277,41.1
9,278,42.4
9,288,74.7
9,289,74.4
9,305,66.7
9,306,70.2
9,308,44.7
9,309,41.2
9,310,41.4
9,321,74.2
9,337,66.3
9,338,70.4
9,340,48.0
9,342,61.2
9,351,84.5
9,353,78.2
9,360,49.5
9,370,74.5
9,372,56.5
9,374,63.4
9,383,85.2
9,384,89.5
9,385,77.7
9,402,78.0
9,403,84.2
9,404,72.6
9,405,60.9
9,406,64.9
9,416,89.6
9,417,81.5
9,430,71.2
9,434,77.8
9,448,77.8
9,462,80.5
9,464,71.7
9,465,65.6
9,466,76.0
9,480,75.5
9,481,80.9
9,494,84.3
9,495,78.2
9,496,74.7
9,497,78.1
9,513,72.5
9,527,78.8
9,528,82.4
9,529,79.1
9,561,82.7
9,593,77.5
9,594,83.4
9,814,42.7
9,846,41.0
9,878,44.0
9,910,46.1
9,911,42.4
9,1008,50.5
10,223,65.7
10,246,44.3
10,255,66.4
10,256,71.3
10,278,43.5
10,286,78.4
10,287,68.2
10,288,73.9
10,305,68.0
10,310,43.8
10,318,80.8
10,319,80.2
10,336,68.3
10,337,64.0
10,359,61.0
10,360,52.1
10,367,67.2
10,368,67.3
10,390,60.2
10,391,59.7
10,403,80.8
10,404,67.8
10,405,44.2
10,422,57.3
10,429,74.6
10,430,73.3
10,432,65.0
10,433,64.0
10,454,58.3
10,461,83.1
10,465,58.9
10,466,62.9
10,493,81.2
10,497,70.8
10,498,63.3
10,529,82.1
10,530,66.1
10,531,63.0
10,561,78.9
10,562,79.2
10,593,90.8
10,594,74.4
10,625,94.9
10,626,87.0
10,658,93.4
10,659,91.0
10,691,98.8
10,723,97.3
10,754,79.0
10,755,92.5
10,786,66.0
10,818,75.0
10,819,69.0
10,820,66.0
10,846,41.8
10,847,41.0
10,852,66.7
10,878,39.7
10,879,38.8
10,884,57.3
10,910,40.9
10,911,43.5
10,916,52.0
10,1008,48.8
11,237,68.2
11,238,69.6
11,239,71.9
11,269,69.7
11,286,73.0
11,287,61.1
11,288,70.7
11,301,69.0
11,309,40.2
11,310,43.0
11,319,69.0
11,333,74.0
11,339,53.4
11,340,42.2
11,341,40.9
11,359,60.1
11,360,51.8
11,365,76.9
11,397,76.0
11,398,73.4
11,399,66.0
11,405,48.6
11,406,55.7
11,407,64.0
11,429,84.0
11,431,69.5
11,432,66.5
11,439,66.3
11,471,73.6
11,503,79.9
11,535,84.6
11,536,87.0
11,568,90.6
11,879,40.0
11,911,43.2
11,915,48.4
11,916,50.2
11,944,40.2
11,976,42.7
11,1008,44.7
12,78,46.5
12,110,55.8
12,142,57.7
12,143,58.0
12,174,64.5
12,206,68.7
12,207,70.5
12,239,67.3
12,257,69.3
12,258,59.5
12,259,46.3
12,260,46.0
12,286,70.6
12,288,70.0
12,289,68.8
12,292,55.4
12,317,74.8
12,318,77.8
12,324,67.6
12,336,67.5
12,337,68.0
12,338,60.0
12,350,79.2
12,360,54.6
12,367,66.5
12,368,68.5
12,369,65.8
12,370,63.6
12,399,66.3
12,400,64.3
12,530,57.4
12,562,63.0
12,563,68.5
12,568,80.3
12,569,89.8
12,595,65.3
12,976,59.5
12,1007,33.1
12,1008,36.6
13,78,43.8
13,257,61.0
13,258,54.0
13,259,46.7
13,260,48.0
13,287,63.0
13,288,63.3
13,289,63.5
13,316,79.5
13,317,73.0
13,318,65.3
13,319,67.9
13,347,78.3
13,348,77.0
13,360,54.0
13,367,70.1
13,374,28.0
13,378,83.0
13,379,83.0
13,399,62.9
13,404,58.5
13,405,53.0
13,406,57.7
13,409,79.3
13,410,82.3
13,431,67.0
13,436,70.0
13,437,63.0
13,438,66.0
13,439,72.1
13,440,79.4
13,441,79.7
13,463,68.0
13,469,69.8
13,495,78.8
13,501,82.5
13,527,81.0
13,533,81.5
13,559,93.2
13,563,72.1
13,564,72.8
13,565,75.7
13,591,90.6
13,595,71.5
13,623,80.5
13,655,60.6
13,686,52.5
13,687,54.0
13,718,49.5
13,750,46.0
13,782,43.0
13,814,48.6
13,847,53.7
13,879,57.2
13,911,56.5
13,912,55.0
13,944,55.2
13,976,64.0
14,175,49.5
14,207,53.8
14,208,57.7
14,239,61.2
14,240,62.5
14,271,65.1
14,277,37.6
14,303,64.0
14,304,66.8
14,309,40.8
14,316,66.0
14,317,64.7
14,336,68.2
14,341,42.8
14,347,56.0
14,348,59.0
14,360,54.0
14,361,54.0
14,362,54.0
14,367,68.5
14,368,70.3
14,369,76.5
14,370,72.5
14,373,42.6
14,379,59.0
14,399,62.1
14,400,67.5
14,401,75.3
14,402,73.0
14,403,74.1
14,404,71.6
14,405,50.5
14,409,74.7
14,410,70.0
14,429,56.2
14,430,56.0
14,433,74.8
14,434,70.0
14,436,71.7
14,437,59.8
14,439,59.6
14,440,63.6
14,441,63.8
14,461,55.2
14,462,58.5
14,463,62.6
14,469,63.2
14,471,60.5
14,493,61.3
14,495,74.7
14,501,64.7
14,502,66.0
14,503,72.6
14,525,80.3
14,527,94.0
14,535,74.7
14,559,107.0
14,591,90.0
14,623,87.0
14,655,90.3
14,686,75.0
14,687,80.7
14,718,74.3
14,750,64.5
14,782,65.0
14,814,57.8
14,846,52.7
14,878,61.7
14,910,62.4
14,942,66.0
15,207,50.0
15,208,51.3
15,240,49.7
15,241,47.8
15,242,49.2
15,243,57.5
15,244,48.5
15,276,38.0
15,308,37.5
15,328,54.0
15,329,54.0
15,330,54.0
15,340,39.7
15,341,47.7
15,360,54.0
15,362,54.0
15,367,64.7
15,373,48.5
15,399,79.0
15,404,72.4
15,431,79.5
15,432,75.2
15,436,73.3
15,465,75.0
15,466,71.8
15,467,74.0
15,468,72.9
15,498,72.0
15,500,79.0
15,502,68.0
15,503,69.2
15,535,71.9
15,557,75.0
15,567,66.8
15,589,65.8
15,621,67.5
15,653,66.0
15,654,64.8
15,686,65.5
15,718,64.7
15,750,62.5
15,782,57.1
15,814,53.5
15,846,48.8
15,878,52.0
15,910,47.4
15,942,68.0
15,943,66.0
15,975,61.7
15,1007,63.8
15,1008,56.6
16,235,84.6
16,236,74.0
16,246,47.2
16,268,84.4
16,278,53.0
16,300,85.2
16,310,52.0
16,332,72.0
16,342,53.2
16,360,54.0
16,364,78.6
16,365,82.0
16,366,81.0
16,367,61.2
16,373,51.9
16,374,53.7
16,398,76.5
16,405,58.8
16,406,59.2
16,498,66.5
16,499,71.8
16,500,70.4
16,532,72.5
16,533,71.8
16,534,74.1
16,566,66.0
16,567,68.4
16,910,42.6
17,8,75.0
17,9,75.6
17,40,70.0
17,41,74.0
17,73,56.7
17,74,56.0
17,106,58.0
17,138,68.0
17,152,51.6
17,153,49.1
17,170,87.0
17,171,86.3
17,183,55.8
17,184,56.0
17,203,80.0
17,214,46.8
17,235,78.0
17,246,46.0
17,360,54.0
17,367,67.6
17,465,65.7
17,466,70.7
17,497,67.5
17,498,67.0
17,529,70.0
17,686,61.0
17,687,62.7
17,718,62.3
17,750,59.7
17,782,57.5
17,814,57.5
17,846,52.0
17,847,54.0
17,879,56.4
17,910,43.2
17,911,53.0
17,912,54.0
17,942,40.2
17,943,44.9
17,944,56.1
17,975,43.8
17,976,55.0
17,1007,43.6
17,1008,38.4
18,9,68.4
18,183,56.3
18,184,48.9
18,213,38.2
18,214,49.5
18,215,59.0
18,244,39.2
18,245,39.0
18,264,54.0
18,276,46.0
18,277,42.0
18,296,54.0
18,309,42.0
18,328,54.0
18,360,54.0
18,367,62.5
18,467,67.5
18,468,63.1
18,497,67.0
18,498,67.0
18,499,67.1
18,500,67.4
18,529,71.0
18,655,81.8
18,656,78.8
18,657,86.8
18,687,70.0
18,943,45.8
18,944,43.7
18,975,44.0
18,976,45.0
18,1007,41.1
18,1008,42.3
19,9,63.0
19,78,49.8
19,110,60.3
19,142,65.0
19,174,71.0
19,264,54.0
19,296,54.0
19,328,54.0
19,341,38.0
19,360,54.0
19,367,59.2
19,373,43.7
19,405,60.3
19,437,69.0
19,463,85.0
19,467,67.0
19,469,69.8
19,495,81.2
19,498,70.2
19,501,75.3
19,527,82.8
19,528,80.5
19,529,71.0
19,533,76.8
19,564,89.7
19,565,97.0
19,596,86.0
19,628,90.5
19,660,97.5
19,661,104.4
19,693,122.5
19,694,107.6
19,943,45.0
19,975,47.0
19,1007,48.2
19,1008,39.1
20,9,62.2
20,174,81.8
20,206,76.7
20,207,80.0
20,238,87.0
20,239,86.0
20,269,54.0
20,270,84.1
20,300,54.0
20,301,54.0
20,302,83.9
20,332,54.0
20,334,82.7
20,360,54.0
20,361,54.0
20,362,54.0
20,363,54.0
20,364,54.0
20,366,91.0
20,367,66.3
20,399,74.5
20,431,80.0
20,463,80.0
20,495,84.0
20,621,65.0
20,628,102.3
20,653,69.0
20,654,68.7
20,659,103.0
20,660,97.4
20,661,105.2
20,687,71.7
20,688,69.0
20,691,111.0
20,693,110.2
20,694,103.6
20,720,78.0
20,723,133.0
20,753,89.7
20,754,116.3
20,755,143.0
20,1008,32.2
21,8,65.5
21,9,63.3
21,10,74.6
21,41,66.7
21,42,73.7
21,236,72.4
21,268,70.0
21,269,72.7
21,300,58.1
21,301,54.0
21,332,61.6
21,333,87.4
21,361,54.0
21,362,54.0
21,363,56.5
21,364,54.0
21,365,93.1
21,366,87.5
21,396,79.0
21,398,91.2
21,399,69.9
21,428,78.0
21,460,79.3
21,492,71.5
21,524,68.5
21,556,71.0
21,557,68.0
21,589,66.5
21,1007,41.4
21,1008,30.8
22,9,62.4
22,140,63.4
22,172,69.2
22,173,68.7
22,204,66.0
22,205,68.7
22,236,67.8
22,296,54.0
22,328,54.0
22,333,90.3
22,360,54.0
22,361,54.0
22,399,67.1
22,878,46.0
22,910,47.9
22,942,47.5
22,943,43.7
22,975,45.7
23,9,51.5
23,140,58.4
23,269,85.2
23,296,54.0
23,301,86.1
23,328,54.0
23,333,84.6
23,360,54.0
23,365,92.5
23,366,94.5
23,398,107.8
23,399,70.9
23,431,92.0
23,432,91.5
23,433,91.0
23,465,90.2
23,466,86.0
23,502,74.6
23,503,69.8
23,534,73.0
23,535,70.5
23,878,46.5
23,909,47.0
23,910,48.2
23,941,48.7
23,942,49.4
24,9,54.0
24,140,55.2
24,360,54.0
24,361,64.3
24,362,64.0
24,363,72.3
24,364,82.8
24,365,81.5
24,366,83.0
24,392,54.0
24,398,72.0
24,399,66.6
24,424,54.0
24,456,54.0
24,466,79.8
24,467,80.2
24,468,78.1
24,488,54.0
24,489,54.0
24,503,71.0
24,521,54.0
24,535,67.7
24,536,79.5
24,553,54.0
24,568,77.0
24,569,77.8
24,570,78.3
24,571,78.9
24,585,54.0
24,589,54.0
24,590,54.0
24,603,84.1
24,617,54.0
24,618,54.0
24,620,54.0
24,621,54.0
24,650,54.0
24,651,54.0
24,942,37.1
25,7,61.5
25,8,69.8
25,9,50.9
25,140,57.3
25,359,55.2
25,360,54.9
25,364,54.0
25,365,54.0
25,366,54.0
25,370,84.0
25,389,43.3
25,390,52.8
25,391,59.5
25,398,54.0
25,399,54.0
25,402,84.0
25,421,47.5
25,431,54.0
25,434,81.0
25,463,54.0
25,466,78.0
25,467,75.1
25,468,78.2
25,495,54.0
25,527,54.0
25,559,54.0
25,590,54.0
25,591,54.0
25,602,83.3
25,603,80.3
25,633,86.3
25,634,88.0
25,664,83.1
25,665,84.8
25,693,0.0
25,696,84.7
25,726,20.7
25,727,81.8
25,728,87.5
26,140,52.2
26,142,66.2
26,143,85.0
26,174,68.7
26,175,81.7
26,207,89.0
26,208,89.7
26,240,92.0
26,241,87.5
26,242,79.7
26,273,76.4
26,274,76.0
26,306,77.2
26,328,54.0
26,338,81.0
26,360,53.8
26,361,53.1
26,362,58.2
26,363,58.8
26,364,78.4
26,370,82.2
26,394,67.3
26,395,63.7
26,693,0.0
26,724,0.0
26,725,0.0
26,756,0.0
26,788,85.7
26,820,79.0
26,852,87.0
26,884,79.0
26,916,61.7
26,947,56.0
26,948,56.0
26,979,70.0
26,1011,73.0
27,140,48.4
27,174,67.3
27,206,62.2
27,207,72.0
27,239,75.6
27,271,72.0
27,303,76.0
27,304,74.7
27,360,54.0
27,361,60.4
27,362,68.8
27,363,73.4
27,364,73.4
27,392,53.9
27,393,52.8
27,943,66.5
27,974,54.0
27,975,59.6
27,1006,66.3
28,140,53.5
28,304,74.2
28,359,45.0
28,360,48.7
28,392,56.2
28,693,0.0
28,724,80.0
28,725,55.8
28,756,87.8
28,788,97.3
28,820,76.3
28,852,70.0
28,884,63.0
28,916,63.4
28,943,69.0
28,944,69.5
28,947,76.0
28,948,75.0
28,976,73.0
28,979,68.5
28,1008,77.0
28,1009,67.5
28,1011,65.0
29,140,50.5
29,273,78.6
29,277,0.0
29,305,84.5
29,360,46.2
29,693,0.0
29,694,0.0
29,696,80.0
29,726,10.0
29,727,65.1
29,728,78.4
29,758,0.0
30,140,51.1
30,182,7.8
30,183,10.6
30,214,8.4
30,215,12.0
30,242,80.7
30,243,84.6
30,244,78.1
30,246,2.0
30,273,78.4
30,274,78.5
30,276,65.3
30,277,0.1
30,278,0.7
30,305,80.3
30,309,0.5
30,336,85.0
30,337,76.5
30,360,48.9
30,693,0.0
30,724,0.0
30,725,8.2
30,756,46.8
30,757,99.0
30,758,0.0
30,788,85.0
31,140,51.9
31,151,28.6
31,152,27.0
31,184,20.2
31,215,15.4
31,216,22.0
31,308,62.0
31,340,70.0
31,360,46.9
31,372,78.0
31,404,82.0
31,405,83.0
31,436,82.0
31,437,88.0
31,469,86.5
31,501,91.0
31,533,93.0
31,564,124.7
31,596,131.5
31,628,143.5
31,660,129.5
31,661,126.0
31,693,132.8
31,694,143.0
31,726,138.6
31,727,97.8
31,788,78.0
31,820,71.3
31,852,74.0
31,884,73.0
31,916,69.3
31,947,66.0
31,948,65.0
31,979,76.7
31,1011,77.5
32,7,58.0
32,8,62.4
32,9,63.7
32,10,63.9
32,41,65.7
32,42,64.4
32,140,48.1
32,152,30.0
32,175,62.8
32,184,31.8
32,216,32.2
32,232,39.0
32,248,33.5
32,264,43.7
32,265,50.5
32,266,64.0
32,280,34.2
32,296,54.3
32,312,39.0
32,328,56.3
32,344,40.7
32,359,54.0
32,360,50.4
32,376,50.5
32,390,54.0
32,391,54.0
32,408,53.3
32,421,54.0
32,439,62.2
32,440,57.7
32,441,55.2
32,696,94.8
32,727,100.0
32,728,91.1
32,814,100.0
32,846,96.5
32,878,94.3
32,910,92.7
32,941,60.0
32,942,98.3
32,973,66.0
32,974,96.7
32,1006,98.0
32,1007,120.0
33,40,68.0
33,41,67.5
33,73,66.3
33,104,59.7
33,105,70.0
33,136,69.5
33,140,42.7
33,168,66.5
33,175,84.1
33,200,65.5
33,232,55.0
33,263,43.8
33,264,46.0
33,267,66.5
33,268,66.0
33,269,64.2
33,270,63.3
33,271,61.1
33,272,65.4
33,273,69.9
33,294,45.0
33,326,42.0
33,358,49.7
33,390,55.8
33,421,54.0
33,439,63.0
33,471,61.6
33,472,67.0
33,503,64.4
33,504,66.5
33,505,68.6
33,535,68.1
33,681,63.0
33,682,58.7
33,683,57.4
33,713,63.2
33,728,84.8
33,745,65.3
33,777,60.3
33,782,89.4
33,809,59.0
33,810,62.0
33,814,96.7
33,842,64.0
33,843,62.0
33,875,57.2
33,907,54.5
33,908,58.0
33,940,60.5
33,941,61.0
34,140,42.0
34,175,71.5
34,271,62.3
34,272,61.8
34,273,69.2
34,302,60.6
34,303,60.4
34,305,70.0
34,334,61.2
34,359,58.0
34,360,59.4
34,389,49.0
34,390,62.0
34,391,57.0
34,421,53.0
34,505,68.0
34,537,66.9
34,568,65.0
34,569,64.0
34,599,70.0
34,600,66.2
34,631,70.2
34,662,77.2
34,663,75.5
34,682,53.2
34,693,77.5
34,694,76.5
34,714,63.3
34,715,56.6
34,724,84.0
34,725,77.8
34,728,82.9
34,756,85.2
34,782,77.9
34,788,88.0
34,820,82.0
34,852,81.0
34,884,81.0
34,916,84.0
34,947,80.5
34,948,83.5
34,979,82.0
34,1011,87.0
35,9,124.5
35,41,94.9
35,42,95.4
35,74,89.0
35,140,43.2
35,142,75.0
35,143,75.0
35,174,78.1
35,175,64.0
35,206,77.4
35,207,73.5
35,236,67.7
35,237,72.0
35,238,64.7
35,239,71.0
35,268,69.2
35,269,71.0
35,270,63.3
35,302,64.3
35,304,72.5
35,334,64.8
35,360,52.5
35,366,64.0
35,392,60.2
35,421,54.0
35,424,56.5
35,425,69.0
35,426,71.9
35,427,69.5
35,428,69.8
35,429,68.0
35,430,75.5
35,682,52.2
35,683,49.1
35,728,92.8
35,782,79.6
35,878,65.6
35,879,70.5
35,910,67.2
35,911,69.4
35,912,71.0
35,944,72.3
35,976,71.0
35,1008,67.0
35,1009,74.5
36,74,70.0
36,110,64.3
36,140,47.3
36,142,71.4
36,143,72.0
36,174,69.0
36,175,80.0
36,207,74.5
36,239,72.7
36,269,79.0
36,270,81.2
36,271,78.2
36,301,74.6
36,302,79.5
36,303,81.4
36,304,76.6
36,333,72.1
36,334,80.8
36,335,91.8
36,365,79.0
36,366,81.7
36,367,79.2
36,397,86.0
36,398,89.8
36,421,54.0
36,429,79.5
36,430,74.9
36,461,74.3
36,493,63.5
36,525,79.7
36,557,74.2
36,558,105.0
36,559,107.9
36,624,63.5
36,625,63.7
36,626,66.3
36,655,63.8
36,656,61.9
36,682,53.9
36,683,43.0
36,686,60.0
36,687,61.0
36,718,64.7
36,728,91.3
36,750,63.5
36,782,77.5
36,814,77.6
36,846,64.0
36,878,62.0
37,74,61.2
37,75,67.0
37,77,68.6
37,78,68.3
37,107,66.0
37,108,65.0
37,109,65.5
37,110,68.2
37,140,49.0
37,141,65.0
37,271,76.0
37,272,74.6
37,273,69.5
37,306,74.1
37,308,71.6
37,309,70.0
37,339,74.0
37,340,71.0
37,367,75.1
37,371,62.0
37,421,54.0
37,467,62.1
37,468,58.1
37,499,70.4
37,531,69.8
37,559,101.6
37,563,70.0
37,591,95.0
37,594,66.0
37,595,68.0
37,623,99.0
37,624,105.0
37,625,103.2
37,626,75.2
37,627,122.6
37,654,73.8
37,656,95.4
37,657,99.3
37,658,111.8
37,686,79.5
37,687,81.5
37,688,86.0
37,718,73.5
37,720,86.5
37,728,90.7
37,749,81.0
37,750,81.0
37,782,78.6
38,74,59.1
38,107,75.4
38,108,69.7
38,139,84.9
38,140,49.8
38,171,77.6
38,272,83.9
38,273,92.2
38,304,83.0
38,305,86.8
38,309,78.0
38,310,72.7
38,336,82.9
38,337,91.0
38,342,74.0
38,367,71.7
38,371,69.2
38,421,54.0
38,437,56.2
38,438,56.1
38,439,57.0
38,468,59.5
38,471,54.8
38,503,52.5
38,532,86.0
38,533,83.4
38,534,76.9
38,564,93.3
38,566,77.5
38,567,57.6
